run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
2,2,2009,17225212.000000004,2000000.0,27137939.183865827,0,6060218,52423369.18386583
2,2,2010,17225212.000000004,2000000.0,42945121.37678791,0,16201380,78371713.3767879
2,2,2011,17225212.000000004,2000000.0,88232681.00072156,0,41021127,148479020.00072157
2,2,2012,17272404.36164384,2000000.0,18768804.62045497,0,1235874,39277082.98209881
2,2,2013,17225212.000000004,2000000.0,66007724.685434595,0,21244478,106477414.6854346
2,2,2014,17225212.000000004,2000000.0,18783090.430513408,0,6327758,44336060.43051341
2,2,2015,17225212.000000004,2000000.0,66060996.82484934,0,25963587,111249795.82484934
2,2,2016,17272404.36164384,2000000.0,89324235.68495783,0,21652009,130248649.04660167
2,2,2017,17225212.000000004,2000000.0,19637838.281139735,0,15914182,54777232.28113974
2,2,2018,17225212.000000004,2000000.0,34929111.64283743,0,16064674,70218997.64283744
2,2,2019,17225212.000000004,2000000.0,12867695.797282565,0,1031619,33124526.79728257
