run,random_seed,year,operations,port_fees,equipment_cost,total_labor_cost,materials_cost,OpEx
22,22,2016,7253779.06849315,2000000.0,28010642.35782191,0,596134,37860555.42631506
22,22,2017,7233960.0,2000000.0,35518474.55065457,0,10480338,55232772.55065457
22,22,2018,7233960.0,2000000.0,76186317.17578411,0,30646536,116066813.17578411
22,22,2019,7233960.0,2000000.0,46642513.45730099,0,10524447,66400920.45730099
22,22,2020,7253779.06849315,2000000.0,59460573.01024605,0,20690015,89404367.0787392
22,22,2021,7233960.0,2000000.0,28359267.724343915,0,10394836,47988063.72434391
23,23,2002,7233960.0,2000000.0,25222530.014342405,0,247545,34704035.014342405
23,23,2003,7233960.0,2000000.0,31674476.408568945,0,10434033,51342469.40856895
23,23,2004,7253779.06849315,2000000.0,12026891.162554689,0,5510159,26790829.23104784
23,23,2005,7233960.0,2000000.0,26998372.176863413,0,5474238,41706570.17686342
23,23,2006,7233960.0,2000000.0,29726051.071283713,0,10532200,49492211.07128371
23,23,2007,7233960.0,2000000.0,59133688.869146466,0,10454506,78822154.86914647
23,23,2008,7253779.06849315,2000000.0,42569534.62899142,0,25571455,77394768.69748457
23,23,2009,7233960.0,2000000.0,25420372.535819504,0,15364801,50019133.5358195
23,23,2010,7233960.0,2000000.0,38034171.26631611,0,5597018,52865149.26631611
23,23,2011,7233960.0,2000000.0,1439599.9771403284,0,5381911,16055470.977140328
23,23,2012,7253779.06849315,2000000.0,28155320.226317395,0,5657786,43066885.29481055
23,23,2013,7233960.0,2000000.0,27122315.813615657,0,5409276,41765551.81361566
23,23,2014,7233960.0,2000000.0,10458839.621457338,0,548801,20241600.62145734
23,23,2015,7233960.0,2000000.0,19097297.51983473,0,5401646,33732903.51983473
23,23,2016,7253779.06849315,2000000.0,39468393.491150975,0,15603742,64325914.559644125
23,23,2017,7233960.0,2000000.0,32911676.318899877,0,10488435,52634071.31889988
23,23,2018,7233960.0,2000000.0,10473931.408625104,0,547836,20255727.408625104
23,23,2019,7233960.0,2000000.0,54604329.82415585,0,10489175,74327464.82415585
23,23,2020,7253779.06849315,2000000.0,44243605.336690634,0,25547837,79045221.40518379
23,23,2021,7233960.0,2000000.0,49706510.92419294,0,15504419,74444889.92419294
24,24,2002,7233960.0,2000000.0,26871683.67885086,0,196648,36302291.67885086
24,24,2003,7233960.0,2000000.0,54286531.35976006,0,30340297,93860788.35976006
24,24,2004,7253779.06849315,2000000.0,53696550.67370531,0,20688600,83638929.74219847
24,24,2005,7233960.0,2000000.0,38382513.48482949,0,20399629,68016102.48482949
24,24,2006,7233960.0,2000000.0,10330519.957431978,0,535661,20100140.95743198
24,24,2007,7233960.0,2000000.0,44888591.00720291,0,10451791,64574342.00720291
